02726	11
02729	15
0273	15
02735	12
0274	14
02745	14
0275	39
02750	4
02751	1
02755	3
02756	2
02763	1
02765	12
0277	62
02776	11
02779	4
02784	14
02785	13
0279	15
02790	6
02798	1
02799	1
0280	9
02807	4
0281	26
02812	12
02814	10
02815	14
02817	17
0282	14
02820	10
02826	16
02827	15
0283	30
02835	3
02839	3
0284	16
02843	3
0285	26
02853	16
02856	1
02858	14
0286	15
02864	7
02868	17
0287	61
02870	17
02879	14
0288	6
02886	10
0289	1
02891	2
02892	2
02896	7
0290	11
02900	3
02906	4
0291	14
02911	10
02912	34
02913	21
02917	4
0292	4
02925	1
0293	3
02934	9
0294	9
02940	1
02941	1
02947	7
02949	14
0295	29
02954	6
0296	45
02961	10
02967	19
02968	22
02969	6
0297	23
02971	21
0298	32
02984	6
02986	12
02988	3
0299	8
02991	12
02996	13
0300	33
03000	7
03002	8
03006	23
03007	9
0301	25
03011	2
03015	3
03018	2
0302	5
03023	15
03024	10
03028	1
0303	5
03037	4
0304	46
03040	11
03041	1
03049	14
0305	4
03057	1
03058	19
0306	13
03060	11
03066	6
0307	56
03070	3
03073	7
03075	1
03078	4
0308	2
03082	1
0309	40
03096	2
03097	4
0310	3
03105	13
03106	15
0311	2
03111	5
03112	14
03118	1
03119	17
0312	58
03122	16
0313	23
03137	12
03138	4
0314	76
03140	9
03146	1
03147	5
0315	4
03150	1
03151	19
03152	1
03154	8
03158	5
03159	14
0316	16
03160	3
03161	10
03163	6
03164	6
03165	7
03169	15
0317	12
03175	17
03179	3
0318	43
03182	4
03187	3
03188	2
0319	45
03190	13
03199	1
0320	6
03200	7
03203	4
03205	23
0321	23
03211	22
03213	13
03217	12
03218	13
03219	10
0322	14
03228	6
0323	7
03232	5
03234	1
03236	1
03239	15
03243	12
03244	6
03249	6
0325	27
03251	1
03254	2
03256	2
0326	39
03267	15
0327	17
03277	3
0328	10
03280	15
0329	10
03297	12
0330	28
03301	1
03308	16
03309	12
0331	37
03314	5
03316	7
0332	51
03323	23
03324	8
03326	1
03327	31
03328	6
0333	22
03332	18
0334	32
03343	2
03345	6
03348	3
03349	13
0335	55
03355	3
0336	51
03364	1
03367	1
03368	3
0337	26
03373	7
03378	4
0338	16
03382	19
03383	5
03384	3
03387	11
0339	1
03399	1
0340	10
03402	18
0341	17
03412	10
0342	23
03426	2
0343	24
03430	20
03435	4
03442	19
03448	13
0345	36
03451	20
03459	17
0346	26
03460	2
0347	67
03474	3
0348	3
03480	9
03483	10
03485	6
03488	1
0349	33
03491	6
03492	9
03496	11
0350	4
03501	5
03506	7
0351	27
03514	1
03517	16
03518	1
03519	27
0352	10
03524	9
03525	3
0353	7
03530	15
03531	12
03532	9
0354	40
03542	13
03543	15
03544	8
0355	22
03550	5
03551	5
03552	6
0356	23
03560	3
03563	5
03564	16
03565	11
03567	1
0357	18
03572	17
03573	2
03578	2
0358	29
03580	8
0359	27
03592	1
03595	17
03597	13
0360	40
03604	16
03606	8
03608	2
0361	23
03610	17
03612	4
03615	7
03619	2
0362	8
03623	8
0363	30
03631	9
03636	1
03637	16
03639	13
0364	22
03640	7
03643	11
03644	1
03647	10
03648	13
03649	13
0365	21
03654	1
03659	5
0366	24
03663	5
03665	1
03668	13
0367	22
03672	8
0368	36
03680	13
03681	5
03682	11
03685	9
03688	13
0369	5
03694	8
03697	7
0370	10
03701	17
03707	21
03708	17
0371	8
03710	1
03712	16
0372	1
03724	8
0373	26
03731	4
03732	7
03734	17
03736	8
03737	3
03739	1
0374	11
03740	1
03745	8
03746	2
03747	16
03748	14
0375	31
03750	14
03752	1
0376	8
03763	27
0377	9
03779	4
0378	64
03781	7
03783	1
03786	2
03790	13
03791	8
03799	14
0380	28
03801	10
03802	10
03806	1
0381	13
03812	12
03813	5
03816	14
03822	10
03823	14
03825	2
03827	7
03829	12
0383	24
03831	15
03832	1
03837	5
03839	3
0384	18
03841	11
03846	14
03848	8
03849	14
0385	24
03851	19
03856	11
03861	5
0387	4
03873	13
03874	11
03876	8
03877	3
03879	10
0388	21
03880	9
03888	13
0389	11
0390	12
03901	15
03904	9
03907	2
03908	13
0391	40
03910	15
03918	1
0392	34
03920	1
03924	5
03925	16
0393	1
03931	1
03934	1
03937	3
03942	12
03948	19
0395	23
03952	9
03954	1
0396	13
03964	1
03965	14
0397	42
03976	8
03978	5
0398	29
03988	25
03989	7
0399	26
03998	1
0400	48
04006	7
0401	6
04010	1
0402	12
04022	2
0403	39
04030	2
04033	12
04035	13
04037	9
0404	23
0405	13
04059	1
04060	8
04064	1
04069	4
0407	16
04075	16
04076	1
04079	2
0408	50
04087	5
0409	28
04092	16
04099	14
0410	10
04102	16
04107	6
04108	1
0411	18
04112	1
0412	22
04122	7
0413	15
04132	11
04139	12
0414	69
04140	1
04141	8
0415	17
04150	1
04152	10
0416	42
04165	18
04171	5
04173	8
04174	6
04177	4
04180	12
04186	9
04189	17
0419	22
04190	2
04191	28
04195	6
04197	19
0420	12
04200	14
04201	22
04202	22
04203	5
04205	8
0421	29
04217	9
0422	3
0423	7
04243	13
04252	23
04259	2
0426	13
04263	1
04267	14
04268	10
0427	6
04274	3
04276	4
04278	9
0428	1
04280	28
0429	8
04292	19
04295	10
04298	14
04299	3
0430	33
04304	12
0431	12
04313	16
04315	5
04317	5
04319	13
04322	2
04324	7
04328	8
0433	2
04331	11
04333	11
04336	1
0434	7
04341	5
04342	3
04350	1
04353	3
04359	13
0436	24
04364	11
04370	4
04372	3
04374	13
04375	2
0438	34
04380	14
04383	12
04386	3
04391	3
04396	4
04397	8
04398	12
0440	42
04402	9
04404	3
04405	17
04407	11
04409	17
0441	17
04413	15
04417	29
0442	9
04420	1
04421	8
04424	13
04426	3
04432	9
04433	7
04436	10
04439	18
0444	17
04447	2
0445	44
04454	2
04457	1
04460	20
04468	11
0447	3
04470	8
04471	5
04472	4
04479	13
0448	26
04480	17
04484	4
0449	24
04494	11
04497	10
0450	20
0451	18
04512	1
04513	17
04514	6
04516	2
04519	5
0452	7
04521	8
04526	1
04527	10
0453	25
04535	4
04536	10
04538	15
0454	38
04542	10
04543	8
04548	3
0455	21
04551	1
04553	4
0457	12
04574	14
04575	1
0458	38
04583	13
04589	2
0459	9
04595	16
04597	2
04598	17
0460	13
04601	16
04603	3
0461	23
04616	12
0462	32
0463	2
04633	13
04634	20
0464	16
04640	6
0465	1
04651	4
04658	12
0466	3
04663	14
04673	11
04675	2
04678	1
0468	10
04686	1
04687	7
0469	1
04692	17
0470	8
04702	16
0471	36
0472	13
04727	9
04729	12
0473	28
04735	13
0474	28
04740	1
0475	15
04752	9
04755	12
04758	6
0476	23
04766	4
0477	18
04770	2
04774	5
04776	2
0478	33
04780	2
04787	25
04796	2
04798	5
0480	5
04802	14
04804	7
04805	3
0481	33
04810	1
04817	17
0482	20
04824	18
04828	17
04829	3
0483	4
04832	20
0484	2
04841	7
04844	18
04846	17
04849	7
0485	10
04852	14
04855	2
0487	49
0488	19
04881	4
04882	9
0489	11
04898	3
04902	29
04904	2
04909	1
0491	35
04913	28
04914	6
04915	2
04916	6
04917	1
04918	7
0492	41
04920	2
04921	15
04923	1
04926	18
04929	4
0493	10
04930	1
04938	23
0494	20
04945	9
04946	14
04948	14
04950	8
04951	1
04953	7
04956	23
0496	6
04961	14
04968	5
0497	31
04972	6
04977	5
04978	30
0498	16
04986	18
04988	7
0499	50
04992	16
04994	13
04998	1
0500	11
05002	3
05005	5
05010	9
05016	1
05017	1
05018	16
0502	6
05022	6
05024	8
05025	11
05026	9
0503	20
05033	12
05034	2
05036	11
05038	16
05039	1
0504	20
05041	2
05046	1
05048	7
0505	16
05050	16
0506	10
05066	14
05068	2
0507	20
05074	17
0508	13
05080	14
05084	5
05087	6
0509	35
0510	21
05101	18
05105	1
0511	32
05112	13
05114	6
05115	1
05118	2
05119	5
0512	42
05121	8
05123	14
05125	17
0513	10
05131	9
0514	17
05144	9
05145	8
0515	31
05150	11
05151	12
05154	17
05156	6
0516	14
05163	3
05166	9
05168	15
0517	8
05170	18
05174	3
05176	9
0518	41
05180	2
05181	4
05185	1
05186	9
0519	33
05194	5
0520	7
05200	18
05205	1
05206	1
0521	6
05212	17
05214	15
05219	8
05222	3
05227	9
05229	17
0523	10
05230	16
05231	6
05235	5
05238	9
0524	11
0525	42
05252	6
05258	1
0526	52
05263	12
05265	2
05266	10
0527	1
05270	8
05273	7
0528	17
05282	19
05283	7
05286	3
0529	19
05296	3
05298	5
0530	3
05302	2
05308	3
05309	17
0531	7
05311	1
05318	18
0532	26
05320	1
0533	42
05330	1
05332	4
05338	10
0534	4
0535	29
05350	9
05351	14
05354	9
0536	4
05362	11
05363	14
05364	10
05367	14
0537	31
05372	1
05376	2
0538	8
05386	12
0540	35
05406	13
05407	17
05409	2
0541	2
05413	7
05415	25
05417	1
05418	4
0542	13
05420	10
05423	15
05425	3
05427	11
05428	5
0543	16
05432	19
05434	3
0544	20
05440	5
05444	8
0545	3
05457	1
05459	4
0546	13
05460	3
05461	10
05468	3
0547	6
05470	5
05476	6
0548	24
0549	43
05496	1
05497	13
0550	12
05502	13
05503	6
05509	2
0551	18
05510	12
05512	3
05513	6
05519	4
0552	16
05522	5
0553	34
05537	13
0554	8
05541	9
0555	41
05552	8
0556	19
05564	5
05568	3
0557	12
05572	6
05576	25
0558	48
0559	22
05590	18
05592	12
05593	16
05597	10
0560	15
05600	16
05604	3
05605	1
05606	2
0561	9
05611	7
05613	25
05615	9
05619	13
0562	49
0563	16
05637	1
05638	14
0564	1
05646	19
05652	14
0566	14
05661	6
05666	5
05669	2
0567	34
05675	17
05678	5
0568	15
05683	4
05684	22
05687	12
0569	27
05694	33
05696	5
0570	27
05707	2
05708	6
0571	51
0572	13
0573	19
05735	2
0574	12
05740	7
05744	16
05748	9
0575	63
05752	2
05754	8
05757	5
0576	24
05761	20
05763	10
05766	3
0577	23
05774	8
05776	3
0578	15
05782	9
05789	9
0579	2
05791	7
05798	1
05799	26
0580	10
05806	5
05807	5
05808	9
0581	25
05810	22
05811	10
05816	23
05818	9
05819	3
0582	16
0583	4
05831	7
05834	5
05835	3
05839	20
0584	1
05842	16
05847	12
05849	2
0585	4
05856	1
05859	10
0586	40
0587	29
05872	11
0588	51
05883	7
0589	29
05891	13
05892	15
0590	12
05901	11
05904	6
05907	12
0591	19
05915	4
05919	16
0592	32
05922	4
05924	17
0593	28
0594	2
05944	9
05947	11
0595	13
0596	7
05961	23
05967	3
0597	18
05976	3
0598	47
05985	17
05988	1
0599	25
05992	2
05998	1
0600	1
06004	2
0601	36
06015	3
06016	17
0602	2
06028	3
0603	4
06030	13
06031	2
06045	6
0605	8
06050	8
06053	4
0606	20
0607	37
06070	3
06078	11
0608	13
06080	4
06088	15
0609	14
06090	8
06091	7
06098	5
06099	36
0610	3
06101	1
06106	2
06107	3
0611	49
06110	11
06111	11
06119	14
0612	28
0613	9
06136	20
06138	5
06139	9
0614	25
06144	1
06147	9
06148	2
06149	3
0615	8
06152	6
06156	23
06158	16
06159	9
0616	28
06161	7
06165	15
06166	7
06168	1
0617	30
06171	10
06174	13
06175	13
06176	12
0618	31
06186	16
06189	32
0619	16
06193	2
0620	6
0621	29
06210	2
06211	11
06213	9
06218	29
06219	1
0622	3
06225	9
0623	42
06230	6
06235	5
06239	27
0624	31
06240	17
0625	4
06253	15
0626	5
06260	1
06261	5
06265	2
06267	16
0627	51
0628	30
06283	8
06287	12
06289	1
0629	4
06290	13
06293	1
0630	16
06302	5
06309	6
0631	17
06313	15
06314	21
0632	7
06326	29
0633	2
06334	5
06339	3
0634	37
06341	2
06342	24
06351	16
06353	1
06359	14
0636	12
06360	41
06361	21
0637	15
06374	11
06376	10
0638	10
06385	2
06387	25
0639	16
06398	1
0640	1
06400	14
06403	7
06404	11
0641	40
06410	9
06416	13
0642	13
0643	20
06438	10
06439	8
06443	15
06444	16
06449	3
0645	17
06451	3
06453	7
06455	2
0646	36
06462	5
06463	11
06464	2
06469	12
0647	24
06474	5
06476	6
0648	94
06481	22
06483	6
06485	7
0649	7
06491	3
06492	15
06493	6
0650	24
06501	14
06504	1
06506	1
0651	49
06510	28
06515	6
06517	4
06518	1
0652	32
06525	6
0653	42
06536	6
0654	13
06541	5
0655	24
06554	18
06557	3
0656	9
06561	13
06567	1
0657	6
06570	7
06575	2
0658	28
06580	6
06586	3
0659	22
06592	12
06599	1
0660	40
06600	5
06605	15
06608	1
0661	9
06613	2
06614	2
0662	23
06624	1
06625	14
06635	1
06639	2
06646	12
0665	69
06650	2
0666	21
06663	11
06667	11
0667	4
06673	21
06677	12
0668	2
06681	4
06684	2
06685	12
06687	7
06688	4
06689	11
0669	71
06696	11
06697	3
0670	22
06700	21
0671	13
06710	17
06714	17
06719	1
0672	23
06724	10
06727	6
0673	27
06730	1
0674	18
06743	1
06754	18
0676	26
06764	5
06765	12
06767	10
06769	12
0677	27
06770	16
06771	3
06773	15
06778	15
0678	20
06781	15
0679	18
06799	30
06803	4
06805	19
0681	15
06817	1
06818	1
06819	9
0682	10
06821	2
06822	4
06826	1
06828	3
0683	34
06830	3
06832	19
06839	3
06843	1
06846	9
0685	39
06853	2
06855	1
06859	6
0686	18
06865	6
0687	1
06870	4
06872	1
06877	12
06878	7
0688	14
06884	8
0689	30
06894	3
06897	1
06899	5
0690	22
06905	17
06907	19
0691	4
06916	3
06917	7
0692	20
06928	1
06929	4
0693	26
06935	5
06936	14
0694	2
06944	15
06949	22
06956	13
06958	14
0696	10
06963	1
06964	1
06965	20
0697	20
06970	8
06973	9
06978	7
0698	5
06981	3
06984	10
06987	7
0699	22
06992	15
06995	6
06996	1
06997	4
06999	9
0700	35
07009	3
07012	5
07018	2
07019	11
07020	2
07022	5
07025	7
0703	12
07034	12
07035	11
0704	6
07040	7
07046	18
07047	1
07048	17
07049	19
0705	18
0706	20
07065	12
07068	1
0707	22
07070	15
07074	4
07075	1
07082	13
07086	12
0709	15
07091	3
07093	8
07095	12
0710	3
0711	2
07110	12
0712	33
07121	12
07126	12
0713	42
07137	1
07138	20
0714	6
07143	4
07145	10
07147	6
0715	8
0716	22
07161	5
0717	18
07171	14
0718	26
07180	14
07182	18
07185	4
07186	5
0719	2
07198	1
0720	32
07203	24
07209	2
0721	10
07211	14
07218	11
0722	22
07225	15
07227	7
0723	14
07230	11
07233	7
07238	3
07239	2
0724	10
07243	3
07244	6
0725	35
07253	10
07254	5
0726	20
07261	17
07264	1
07265	14
07267	8
0727	16
07270	8
07277	10
0728	45
07283	1
07284	11
07288	3
07289	12
07290	16
07291	9
07296	25
0730	59
07300	9
07308	14
0731	9
0732	36
07321	1
07322	4
07325	2
07329	6
0733	20
07330	6
07332	3
07333	5
07335	1
0734	22
0735	18
07359	1
0736	60
07363	11
0737	6
07374	9
07375	15
07377	20
07378	21
07379	11
0738	1
07380	6
07382	1
07389	15
0739	17
07391	7
0740	2
07400	1
07404	6
0741	1
07414	8
07418	15
0742	13
07421	2
07422	13
07423	12
07426	2
0743	6
07433	4
0744	44
0745	22
07451	9
07452	9
07455	6
0746	7
07462	2
07468	20
0747	9
07474	8
0748	39
07482	5
0749	20
07490	12
07491	6
07492	12
07495	8
07498	11
0750	24
07509	1
0751	14
07511	16
07514	21
07515	1
07516	6
0752	26
07521	2
07522	1
0753	15
07530	3
07531	21
07539	4
0754	25
0755	38
07551	1
07557	5
0756	13
07560	4
0757	13
07573	5
07575	8
07578	12
07581	8
07588	9
0759	24
07590	16
07593	7
07594	14
07595	1
07599	11
0760	46
07601	3
07604	3
07605	2
07606	4
0761	9
07611	1
07612	1
07616	5
07617	3
07618	12
07621	1
07622	12
07623	2
07624	6
07626	1
07627	15
0763	4
07631	1
07633	1
0764	1
07640	11
0765	7
0766	15
07667	2
0767	44
07670	1
07675	15
07676	2
07678	3
0768	11
07681	3
07685	6
07689	1
0769	34
07692	4
07694	3
0770	21
07705	1
07706	10
07709	5
0771	11
07713	13
07716	5
07717	4
07719	7
0772	21
07723	2
07724	11
07725	7
07727	25
0773	12
07736	1
07739	4
0774	31
07746	12
07749	13
0775	11
07755	8
0776	2
07760	2
07766	1
07768	1
0777	11
07777	11
0778	18
07782	1
07783	3
07785	21
07786	22
0779	23
07791	7
07798	1
07800	1
07801	5
07804	1
07809	6
0781	7
07815	13
07818	23
0782	35
07820	27
07822	18
07825	9
07827	10
07829	13
0783	34
07835	14
0784	39
07843	5
07844	8
07845	28
07847	2
0785	2
07852	10
07858	5
0786	9
07868	9
0787	10
07871	4
07874	3
07875	3
07879	6
0788	51
07880	10
07883	5
07888	2
0789	3
07893	16
07897	22
0790	3
07905	20
0791	6
07918	13
0792	21
07920	1
07926	15
0793	26
07930	12
07935	1
0794	24
07944	5
0795	39
07950	14
07959	5
07961	17
07963	36
07972	11
07973	1
07977	14
07979	8
0798	14
07981	8
07982	12
0799	18
07991	4
07996	13
0800	13
08003	1
08004	11
0801	42
08011	12
08012	13
08013	15
08022	21
08023	12
08026	10
0803	49
0804	17
08044	4
08049	16
0805	2
08053	12
08054	9
08058	8
0806	1
08069	5
0807	63
08070	11
08073	6
08075	1
0808	34
08080	7
08084	2
0809	61
08091	2
08094	8
08099	1
08108	3
0811	26
08110	6
08113	10
08114	10
08115	7
08117	2
0812	8
08125	7
08127	19
0813	52
08138	20
0814	28
08143	12
08145	1
0815	19
08159	2
0816	20
0817	42
0818	11
08187	4
0819	16
08197	3
0820	17
08200	2
08203	6
0821	13
08212	7
08217	4
0822	27
08222	17
08224	1
08225	2
08226	14
08227	13
0823	11
08238	12
0824	8
08246	4
0825	8
08252	3
08254	14
0826	8
08263	14
08266	14
0827	1
08271	16
08275	11
08278	4
0828	49
08282	8
08287	11
08289	7
0829	10
08297	9
08299	6
0830	45
08301	10
08304	15
08309	11
0831	15
08312	11
0832	27
08328	1
0833	13
0834	2
08347	8
0835	1
08352	1
08355	3
0836	18
08362	10
08367	2
08368	15
0837	13
08372	13
08377	2
0838	21
08389	14
0839	15
08392	14
0840	16
08401	13
08403	1
08406	6
08407	5
08408	5
0841	9
0842	3
08421	24
08425	7
08426	3
0843	2
08431	7
08433	5
08437	2
0844	12
08441	13
08443	12
08444	5
08449	1
0845	18
08453	14
08454	16
08457	11
0846	51
0847	28
08471	16
08474	6
08479	1
0848	60
08484	3
08486	10
08489	25
0849	13
08494	13
08498	8
0850	9
08501	3
08504	6
08515	3
0852	23
08520	9
08522	38
08523	4
08524	5
0853	14
08530	10
0854	48
08546	16
0855	25
08552	18
08557	1
08559	10
0856	29
08562	8
08563	4
08565	6
08567	4
08569	13
0857	9
08570	5
08576	4
08577	22
0858	44
0859	94
08596	20
08599	13
0860	19
08604	8
08608	9
0862	33
08624	14
0863	58
08630	21
08631	8
08632	12
08635	4
08637	3
08645	3
0865	30
08652	10
0866	40
08665	8
08668	2
0867	46
08676	2
08677	10
0868	1
08683	1
08684	4
08687	5
0869	15
0870	35
08700	18
08703	2
0871	9
08711	5
08712	9
08714	5
08716	1
08718	8
0872	8
08723	8
0873	4
08736	22
08738	11
0874	61
08740	8
08744	16
0875	11
08751	2
08755	4
08758	5
08759	14
0876	24
08762	1
0877	22
08771	10
08776	15
0878	11
08780	6
08789	1
